sample1_name,sample2_name,sample1_mos,sample2_mos
loot_10.ply,shiva_24.ply,4.230867347,6.525
loot_10.ply,shiva_25.ply,4.230867347,7.78125
loot_10.ply,shiva_26.ply,4.230867347,5.724489796
loot_10.ply,shiva_27.ply,4.230867347,3.3984375
loot_10.ply,shiva_28.ply,4.230867347,2.021153846
loot_10.ply,shiva_29.ply,4.230867347,1.216666667
loot_10.ply,shiva_30.ply,4.230867347,8.8359375
loot_10.ply,shiva_31.ply,4.230867347,6.825
loot_10.ply,shiva_32.ply,4.230867347,5.75
loot_10.ply,shiva_33.ply,4.230867347,2.830769231
loot_10.ply,shiva_34.ply,4.230867347,2.320153061
loot_10.ply,shiva_35.ply,4.230867347,1.600765306
loot_10.ply,shiva_36.ply,4.230867347,7.084183673
loot_10.ply,shiva_37.ply,4.230867347,6.673469388
loot_10.ply,shiva_38.ply,4.230867347,5.828125
loot_10.ply,shiva_39.ply,4.230867347,3.733333333
loot_10.ply,shiva_40.ply,4.230867347,3.041666667
loot_10.ply,shiva_41.ply,4.230867347,2.108333333
loot_10.ply,hhi_0.ply,4.230867347,9.516666667
loot_10.ply,hhi_1.ply,4.230867347,7.7109375
loot_10.ply,hhi_2.ply,4.230867347,8.9453125
loot_10.ply,hhi_3.ply,4.230867347,7.371153846
loot_10.ply,hhi_4.ply,4.230867347,4.183333333
loot_10.ply,hhi_5.ply,4.230867347,1.953125
loot_10.ply,hhi_6.ply,4.230867347,9.796875
loot_10.ply,hhi_7.ply,4.230867347,6.776923077
loot_10.ply,hhi_8.ply,4.230867347,6.107692308
loot_10.ply,hhi_9.ply,4.230867347,6.140625
loot_10.ply,hhi_10.ply,4.230867347,4.808333333
loot_10.ply,hhi_11.ply,4.230867347,5.021153846
loot_10.ply,hhi_12.ply,4.230867347,8.741666667
loot_10.ply,hhi_13.ply,4.230867347,6.534615385
loot_10.ply,hhi_14.ply,4.230867347,7.015625
loot_10.ply,hhi_15.ply,4.230867347,4.9296875
loot_10.ply,hhi_16.ply,4.230867347,4.056122449
loot_10.ply,hhi_17.ply,4.230867347,1.785714286
loot_10.ply,hhi_18.ply,4.230867347,8.238461538
loot_10.ply,hhi_19.ply,4.230867347,7.399234694
loot_10.ply,hhi_20.ply,4.230867347,5.016666667
loot_10.ply,hhi_21.ply,4.230867347,4.308333333
loot_10.ply,hhi_22.ply,4.230867347,2.4453125
loot_10.ply,hhi_23.ply,4.230867347,1.905769231
loot_10.ply,hhi_24.ply,4.230867347,7.680769231
loot_10.ply,hhi_25.ply,4.230867347,6.366666667
loot_10.ply,hhi_26.ply,4.230867347,4.5625
loot_10.ply,hhi_27.ply,4.230867347,2.208333333
loot_10.ply,hhi_28.ply,4.230867347,1.540384615
loot_10.ply,hhi_29.ply,4.230867347,1.0
loot_10.ply,hhi_30.ply,4.230867347,9.464285714
loot_10.ply,hhi_31.ply,4.230867347,8.3125
loot_10.ply,hhi_32.ply,4.230867347,6.836734694
loot_10.ply,hhi_33.ply,4.230867347,3.475
loot_10.ply,hhi_34.ply,4.230867347,1.867307692
loot_10.ply,hhi_35.ply,4.230867347,1.1953125
loot_10.ply,hhi_36.ply,4.230867347,8.219230769
loot_10.ply,hhi_37.ply,4.230867347,5.842307692
loot_10.ply,hhi_38.ply,4.230867347,4.920918367
loot_10.ply,hhi_39.ply,4.230867347,2.4921875
loot_10.ply,hhi_40.ply,4.230867347,2.083333333
loot_10.ply,hhi_41.ply,4.230867347,1.5
loot_11.ply,loot_12.ply,4.0625,8.267307692
loot_11.ply,loot_13.ply,4.0625,8.613520408
loot_11.ply,loot_14.ply,4.0625,7.676020408
loot_11.ply,loot_15.ply,4.0625,5.78125
loot_11.ply,loot_16.ply,4.0625,2.975
loot_11.ply,loot_17.ply,4.0625,1.85
loot_11.ply,loot_18.ply,4.0625,8.180769231
loot_11.ply,loot_19.ply,4.0625,6.925
loot_11.ply,loot_20.ply,4.0625,4.8
loot_11.ply,loot_21.ply,4.0625,4.299744898
loot_11.ply,loot_22.ply,4.0625,2.283333333
loot_11.ply,loot_23.ply,4.0625,1.223076923
loot_11.ply,loot_24.ply,4.0625,7.190384615
loot_11.ply,loot_25.ply,4.0625,7.28125
loot_11.ply,loot_26.ply,4.0625,4.166666667
loot_11.ply,loot_27.ply,4.0625,2.376923077
loot_11.ply,loot_28.ply,4.0625,1.703846154
loot_11.ply,loot_29.ply,4.0625,1.0
loot_11.ply,loot_30.ply,4.0625,7.341666667
loot_11.ply,loot_31.ply,4.0625,7.765306122
loot_11.ply,loot_32.ply,4.0625,4.775
loot_11.ply,loot_33.ply,4.0625,2.825
loot_11.ply,loot_34.ply,4.0625,2.492346939
loot_11.ply,loot_35.ply,4.0625,1.223076923
loot_11.ply,loot_36.ply,4.0625,8.344230769
loot_11.ply,loot_37.ply,4.0625,6.7
loot_11.ply,loot_38.ply,4.0625,4.25
loot_11.ply,loot_39.ply,4.0625,2.758333333
loot_11.ply,loot_40.ply,4.0625,1.934615385
loot_11.ply,loot_41.ply,4.0625,1.2
loot_11.ply,soldier_0.ply,4.0625,8.3203125
loot_11.ply,soldier_1.ply,4.0625,5.783333333
loot_11.ply,soldier_2.ply,4.0625,5.832692308
loot_11.ply,soldier_3.ply,4.0625,6.175
loot_11.ply,soldier_4.ply,4.0625,5.083333333
loot_11.ply,soldier_5.ply,4.0625,3.835459184
loot_11.ply,soldier_6.ply,4.0625,9.583333333
loot_11.ply,soldier_7.ply,4.0625,6.950255102
loot_11.ply,soldier_8.ply,4.0625,5.813461538
loot_11.ply,soldier_9.ply,4.0625,6.069230769
loot_11.ply,soldier_10.ply,4.0625,4.516666667
loot_11.ply,soldier_11.ply,4.0625,3.909438776
loot_11.ply,soldier_12.ply,4.0625,7.615384615
loot_11.ply,soldier_13.ply,4.0625,8.5234375
loot_11.ply,soldier_14.ply,4.0625,7.68877551
loot_11.ply,soldier_15.ply,4.0625,5.623076923
loot_11.ply,soldier_16.ply,4.0625,4.1171875
loot_11.ply,soldier_17.ply,4.0625,1.934615385
loot_11.ply,soldier_18.ply,4.0625,9.178571429
loot_11.ply,soldier_19.ply,4.0625,8.1328125
loot_11.ply,soldier_20.ply,4.0625,5.765625
loot_11.ply,soldier_21.ply,4.0625,4.463461538
loot_11.ply,soldier_22.ply,4.0625,3.1640625
loot_11.ply,soldier_23.ply,4.0625,1.491666667
loot_11.ply,soldier_24.ply,4.0625,7.816666667
loot_11.ply,soldier_25.ply,4.0625,5.833333333
loot_11.ply,soldier_26.ply,4.0625,4.5546875
loot_11.ply,soldier_27.ply,4.0625,1.7265625
loot_11.ply,soldier_28.ply,4.0625,1.781887755
loot_11.ply,soldier_29.ply,4.0625,1.0
loot_11.ply,soldier_30.ply,4.0625,7.825
loot_11.ply,soldier_31.ply,4.0625,7.6640625
loot_11.ply,soldier_32.ply,4.0625,4.334615385
loot_11.ply,soldier_33.ply,4.0625,2.280769231
loot_11.ply,soldier_34.ply,4.0625,1.8671875
loot_11.ply,soldier_35.ply,4.0625,1.234693878
loot_11.ply,soldier_36.ply,4.0625,8.65
loot_11.ply,soldier_37.ply,4.0625,7.084183673
loot_11.ply,soldier_38.ply,4.0625,4.358333333
loot_11.ply,soldier_39.ply,4.0625,2.75
loot_11.ply,soldier_40.ply,4.0625,2.320153061
loot_11.ply,soldier_41.ply,4.0625,1.4140625
loot_11.ply,ULB Unicorn_0.ply,4.0625,8.220663265
loot_11.ply,ULB Unicorn_1.ply,4.0625,7.405769231
loot_11.ply,ULB Unicorn_2.ply,4.0625,6.975
loot_11.ply,ULB Unicorn_3.ply,4.0625,6.1015625
loot_11.ply,ULB Unicorn_4.ply,4.0625,4.963461538
loot_11.ply,ULB Unicorn_5.ply,4.0625,2.380102041
loot_11.ply,ULB Unicorn_6.ply,4.0625,7.688461538
loot_11.ply,ULB Unicorn_7.ply,4.0625,8.3671875
loot_11.ply,ULB Unicorn_8.ply,4.0625,6.553571429
loot_11.ply,ULB Unicorn_9.ply,4.0625,6.880769231
loot_11.ply,ULB Unicorn_10.ply,4.0625,6.348076923
loot_11.ply,ULB Unicorn_11.ply,4.0625,5.9453125
loot_11.ply,ULB Unicorn_12.ply,4.0625,7.352040816
loot_11.ply,ULB Unicorn_13.ply,4.0625,5.857692308
loot_11.ply,ULB Unicorn_14.ply,4.0625,6.226923077
loot_11.ply,ULB Unicorn_15.ply,4.0625,5.525510204
loot_11.ply,ULB Unicorn_16.ply,4.0625,3.5859375
loot_11.ply,ULB Unicorn_17.ply,4.0625,1.848076923
loot_11.ply,ULB Unicorn_18.ply,4.0625,6.841666667
loot_11.ply,ULB Unicorn_19.ply,4.0625,6.5703125
loot_11.ply,ULB Unicorn_20.ply,4.0625,5.141666667
loot_11.ply,ULB Unicorn_21.ply,4.0625,4.234375
loot_11.ply,ULB Unicorn_22.ply,4.0625,3.455769231
loot_11.ply,ULB Unicorn_23.ply,4.0625,1.37755102
loot_11.ply,ULB Unicorn_24.ply,4.0625,7.2
loot_11.ply,ULB Unicorn_25.ply,4.0625,5.9296875
loot_11.ply,ULB Unicorn_26.ply,4.0625,4.6328125
loot_11.ply,ULB Unicorn_27.ply,4.0625,2.067602041
loot_11.ply,ULB Unicorn_28.ply,4.0625,1.5
loot_11.ply,ULB Unicorn_29.ply,4.0625,1.223076923
loot_11.ply,ULB Unicorn_30.ply,4.0625,7.767857143
loot_11.ply,ULB Unicorn_31.ply,4.0625,7.155612245
loot_11.ply,ULB Unicorn_32.ply,4.0625,4.590561224
loot_11.ply,ULB Unicorn_33.ply,4.0625,2.609375
loot_11.ply,ULB Unicorn_34.ply,4.0625,1.857692308
loot_11.ply,ULB Unicorn_35.ply,4.0625,1.3
loot_11.ply,ULB Unicorn_36.ply,4.0625,8.375
loot_11.ply,ULB Unicorn_37.ply,4.0625,7.066326531
loot_11.ply,ULB Unicorn_38.ply,4.0625,5.15
loot_11.ply,ULB Unicorn_39.ply,4.0625,3.103316327
loot_11.ply,ULB Unicorn_40.ply,4.0625,2.2
loot_11.ply,ULB Unicorn_41.ply,4.0625,1.306122449
loot_11.ply,longdress_0.ply,4.0625,8.50127551
loot_11.ply,longdress_1.ply,4.0625,6.159615385
loot_11.ply,longdress_2.ply,4.0625,6.3046875
loot_11.ply,longdress_3.ply,4.0625,5.5078125
loot_11.ply,longdress_4.ply,4.0625,7.117346939
loot_11.ply,longdress_5.ply,4.0625,3.40625
loot_11.ply,longdress_6.ply,4.0625,9.682692308
loot_11.ply,longdress_7.ply,4.0625,7.526923077
loot_11.ply,longdress_8.ply,4.0625,6.709615385
loot_11.ply,longdress_9.ply,4.0625,4.927295918
loot_11.ply,longdress_10.ply,4.0625,4.90625
loot_11.ply,longdress_11.ply,4.0625,4.091666667
loot_11.ply,longdress_12.ply,4.0625,8.161538462
loot_11.ply,longdress_13.ply,4.0625,8.381377551
loot_11.ply,longdress_14.ply,4.0625,7.744897959
loot_11.ply,longdress_15.ply,4.0625,5.7578125
loot_11.ply,longdress_16.ply,4.0625,4.421875
loot_11.ply,longdress_17.ply,4.0625,2.126923077
loot_11.ply,longdress_18.ply,4.0625,9.171875
loot_11.ply,longdress_19.ply,4.0625,6.783333333
loot_11.ply,longdress_20.ply,4.0625,5.849489796
loot_11.ply,longdress_21.ply,4.0625,4.136538462
loot_11.ply,longdress_22.ply,4.0625,3.62372449
loot_11.ply,longdress_23.ply,4.0625,1.790384615
loot_11.ply,longdress_24.ply,4.0625,7.833333333
loot_11.ply,longdress_25.ply,4.0625,6.640384615
loot_11.ply,longdress_26.ply,4.0625,5.166666667
loot_11.ply,longdress_27.ply,4.0625,3.191666667
loot_11.ply,longdress_28.ply,4.0625,1.4453125
loot_11.ply,longdress_29.ply,4.0625,1.075
loot_11.ply,longdress_30.ply,4.0625,7.358333333
loot_11.ply,longdress_31.ply,4.0625,6.985969388
loot_11.ply,longdress_32.ply,4.0625,4.55
loot_11.ply,longdress_33.ply,4.0625,2.515625
loot_11.ply,longdress_34.ply,4.0625,1.987244898
loot_11.ply,longdress_35.ply,4.0625,1.448979592
loot_11.ply,longdress_36.ply,4.0625,8.325
loot_11.ply,longdress_37.ply,4.0625,6.008333333
loot_11.ply,longdress_38.ply,4.0625,4.825
loot_11.ply,longdress_39.ply,4.0625,2.330769231
loot_11.ply,longdress_40.ply,4.0625,1.783333333
loot_11.ply,longdress_41.ply,4.0625,1.433333333
loot_11.ply,statue_0.ply,4.0625,6.908333333
loot_11.ply,statue_1.ply,4.0625,7.6328125
loot_11.ply,statue_2.ply,4.0625,6.168367347
loot_11.ply,statue_3.ply,4.0625,4.93877551
loot_11.ply,statue_4.ply,4.0625,3.015625
loot_11.ply,statue_5.ply,4.0625,1.453125
loot_11.ply,statue_6.ply,4.0625,7.40625
loot_11.ply,statue_7.ply,4.0625,5.459183673
loot_11.ply,statue_8.ply,4.0625,6.4
loot_11.ply,statue_9.ply,4.0625,5.899234694
loot_11.ply,statue_10.ply,4.0625,6.588461538
loot_11.ply,statue_11.ply,4.0625,5.107692308
loot_11.ply,statue_12.ply,4.0625,7.825
loot_11.ply,statue_13.ply,4.0625,6.133333333
loot_11.ply,statue_14.ply,4.0625,6.054846939
loot_11.ply,statue_15.ply,4.0625,3.965384615
loot_11.ply,statue_16.ply,4.0625,3.4921875
loot_11.ply,statue_17.ply,4.0625,1.1875
loot_11.ply,statue_18.ply,4.0625,7.141666667
loot_11.ply,statue_19.ply,4.0625,6.762755102
loot_11.ply,statue_20.ply,4.0625,6.1328125
loot_11.ply,statue_21.ply,4.0625,3.441326531
loot_11.ply,statue_22.ply,4.0625,2.5546875
loot_11.ply,statue_23.ply,4.0625,1.0
loot_11.ply,statue_24.ply,4.0625,5.81377551
loot_11.ply,statue_25.ply,4.0625,5.808673469
loot_11.ply,statue_26.ply,4.0625,4.765625
loot_11.ply,statue_27.ply,4.0625,1.916666667
loot_11.ply,statue_28.ply,4.0625,2.073979592
loot_11.ply,statue_29.ply,4.0625,1.0
loot_11.ply,statue_30.ply,4.0625,6.795918367
loot_11.ply,statue_31.ply,4.0625,6.525
loot_11.ply,statue_32.ply,4.0625,6.536989796
loot_11.ply,statue_33.ply,4.0625,2.85
loot_11.ply,statue_34.ply,4.0625,1.625
loot_11.ply,statue_35.ply,4.0625,1.69005102
loot_11.ply,statue_36.ply,4.0625,8.121153846
loot_11.ply,statue_37.ply,4.0625,6.784615385
loot_11.ply,statue_38.ply,4.0625,5.184615385
loot_11.ply,statue_39.ply,4.0625,3.1796875
loot_11.ply,statue_40.ply,4.0625,2.463010204
loot_11.ply,statue_41.ply,4.0625,1.617307692
loot_11.ply,shiva_0.ply,4.0625,6.558333333
loot_11.ply,shiva_1.ply,4.0625,7.834615385
loot_11.ply,shiva_2.ply,4.0625,7.767307692
loot_11.ply,shiva_3.ply,4.0625,5.991666667
loot_11.ply,shiva_4.ply,4.0625,6.6171875
loot_11.ply,shiva_5.ply,4.0625,3.262755102
loot_11.ply,shiva_6.ply,4.0625,8.5
loot_11.ply,shiva_7.ply,4.0625,6.917091837
loot_11.ply,shiva_8.ply,4.0625,7.844230769
loot_11.ply,shiva_9.ply,4.0625,7.62244898
loot_11.ply,shiva_10.ply,4.0625,6.784615385
loot_11.ply,shiva_11.ply,4.0625,6.244897959
loot_11.ply,shiva_12.ply,4.0625,6.975
loot_11.ply,shiva_13.ply,4.0625,6.816666667
loot_11.ply,shiva_14.ply,4.0625,6.591666667
loot_11.ply,shiva_15.ply,4.0625,6.331632653
loot_11.ply,shiva_16.ply,4.0625,5.943877551
loot_11.ply,shiva_17.ply,4.0625,3.4609375
loot_11.ply,shiva_18.ply,4.0625,7.401785714
loot_11.ply,shiva_19.ply,4.0625,6.833333333
loot_11.ply,shiva_20.ply,4.0625,7.9921875
loot_11.ply,shiva_21.ply,4.0625,6.001923077
loot_11.ply,shiva_22.ply,4.0625,5.0078125
loot_11.ply,shiva_23.ply,4.0625,2.955357143
loot_11.ply,shiva_24.ply,4.0625,6.525
loot_11.ply,shiva_25.ply,4.0625,7.78125
loot_11.ply,shiva_26.ply,4.0625,5.724489796
loot_11.ply,shiva_27.ply,4.0625,3.3984375
loot_11.ply,shiva_28.ply,4.0625,2.021153846
loot_11.ply,shiva_29.ply,4.0625,1.216666667
loot_11.ply,shiva_30.ply,4.0625,8.8359375
loot_11.ply,shiva_31.ply,4.0625,6.825
loot_11.ply,shiva_32.ply,4.0625,5.75
loot_11.ply,shiva_33.ply,4.0625,2.830769231
loot_11.ply,shiva_34.ply,4.0625,2.320153061
loot_11.ply,shiva_35.ply,4.0625,1.600765306
loot_11.ply,shiva_36.ply,4.0625,7.084183673
loot_11.ply,shiva_37.ply,4.0625,6.673469388
loot_11.ply,shiva_38.ply,4.0625,5.828125
loot_11.ply,shiva_39.ply,4.0625,3.733333333
loot_11.ply,shiva_40.ply,4.0625,3.041666667
loot_11.ply,shiva_41.ply,4.0625,2.108333333
loot_11.ply,hhi_0.ply,4.0625,9.516666667
loot_11.ply,hhi_1.ply,4.0625,7.7109375
loot_11.ply,hhi_2.ply,4.0625,8.9453125
loot_11.ply,hhi_3.ply,4.0625,7.371153846
loot_11.ply,hhi_4.ply,4.0625,4.183333333
loot_11.ply,hhi_5.ply,4.0625,1.953125
loot_11.ply,hhi_6.ply,4.0625,9.796875
loot_11.ply,hhi_7.ply,4.0625,6.776923077
loot_11.ply,hhi_8.ply,4.0625,6.107692308
loot_11.ply,hhi_9.ply,4.0625,6.140625
loot_11.ply,hhi_10.ply,4.0625,4.808333333
loot_11.ply,hhi_11.ply,4.0625,5.021153846
loot_11.ply,hhi_12.ply,4.0625,8.741666667
loot_11.ply,hhi_13.ply,4.0625,6.534615385
loot_11.ply,hhi_14.ply,4.0625,7.015625
loot_11.ply,hhi_15.ply,4.0625,4.9296875
loot_11.ply,hhi_16.ply,4.0625,4.056122449
loot_11.ply,hhi_17.ply,4.0625,1.785714286
loot_11.ply,hhi_18.ply,4.0625,8.238461538
loot_11.ply,hhi_19.ply,4.0625,7.399234694
loot_11.ply,hhi_20.ply,4.0625,5.016666667
loot_11.ply,hhi_21.ply,4.0625,4.308333333
loot_11.ply,hhi_22.ply,4.0625,2.4453125
loot_11.ply,hhi_23.ply,4.0625,1.905769231
loot_11.ply,hhi_24.ply,4.0625,7.680769231
loot_11.ply,hhi_25.ply,4.0625,6.366666667
loot_11.ply,hhi_26.ply,4.0625,4.5625
loot_11.ply,hhi_27.ply,4.0625,2.208333333
loot_11.ply,hhi_28.ply,4.0625,1.540384615
loot_11.ply,hhi_29.ply,4.0625,1.0
loot_11.ply,hhi_30.ply,4.0625,9.464285714
loot_11.ply,hhi_31.ply,4.0625,8.3125
loot_11.ply,hhi_32.ply,4.0625,6.836734694
loot_11.ply,hhi_33.ply,4.0625,3.475
loot_11.ply,hhi_34.ply,4.0625,1.867307692
loot_11.ply,hhi_35.ply,4.0625,1.1953125
loot_11.ply,hhi_36.ply,4.0625,8.219230769
loot_11.ply,hhi_37.ply,4.0625,5.842307692
loot_11.ply,hhi_38.ply,4.0625,4.920918367
loot_11.ply,hhi_39.ply,4.0625,2.4921875
loot_11.ply,hhi_40.ply,4.0625,2.083333333
loot_11.ply,hhi_41.ply,4.0625,1.5
loot_12.ply,loot_13.ply,8.267307692,8.613520408
loot_12.ply,loot_14.ply,8.267307692,7.676020408
loot_12.ply,loot_15.ply,8.267307692,5.78125
loot_12.ply,loot_16.ply,8.267307692,2.975
loot_12.ply,loot_17.ply,8.267307692,1.85
loot_12.ply,loot_18.ply,8.267307692,8.180769231
loot_12.ply,loot_19.ply,8.267307692,6.925
loot_12.ply,loot_20.ply,8.267307692,4.8
loot_12.ply,loot_21.ply,8.267307692,4.299744898
loot_12.ply,loot_22.ply,8.267307692,2.283333333
loot_12.ply,loot_23.ply,8.267307692,1.223076923
loot_12.ply,loot_24.ply,8.267307692,7.190384615
loot_12.ply,loot_25.ply,8.267307692,7.28125
loot_12.ply,loot_26.ply,8.267307692,4.166666667
loot_12.ply,loot_27.ply,8.267307692,2.376923077
loot_12.ply,loot_28.ply,8.267307692,1.703846154
loot_12.ply,loot_29.ply,8.267307692,1.0
loot_12.ply,loot_30.ply,8.267307692,7.341666667
loot_12.ply,loot_31.ply,8.267307692,7.765306122
loot_12.ply,loot_32.ply,8.267307692,4.775
loot_12.ply,loot_33.ply,8.267307692,2.825
loot_12.ply,loot_34.ply,8.267307692,2.492346939
loot_12.ply,loot_35.ply,8.267307692,1.223076923
loot_12.ply,loot_36.ply,8.267307692,8.344230769
loot_12.ply,loot_37.ply,8.267307692,6.7
loot_12.ply,loot_38.ply,8.267307692,4.25
loot_12.ply,loot_39.ply,8.267307692,2.758333333
loot_12.ply,loot_40.ply,8.267307692,1.934615385
loot_12.ply,loot_41.ply,8.267307692,1.2
loot_12.ply,soldier_0.ply,8.267307692,8.3203125
loot_12.ply,soldier_1.ply,8.267307692,5.783333333
loot_12.ply,soldier_2.ply,8.267307692,5.832692308
loot_12.ply,soldier_3.ply,8.267307692,6.175
loot_12.ply,soldier_4.ply,8.267307692,5.083333333
loot_12.ply,soldier_5.ply,8.267307692,3.835459184
loot_12.ply,soldier_6.ply,8.267307692,9.583333333
loot_12.ply,soldier_7.ply,8.267307692,6.950255102
loot_12.ply,soldier_8.ply,8.267307692,5.813461538
loot_12.ply,soldier_9.ply,8.267307692,6.069230769
loot_12.ply,soldier_10.ply,8.267307692,4.516666667
loot_12.ply,soldier_11.ply,8.267307692,3.909438776
loot_12.ply,soldier_12.ply,8.267307692,7.615384615
loot_12.ply,soldier_13.ply,8.267307692,8.5234375
loot_12.ply,soldier_14.ply,8.267307692,7.68877551
loot_12.ply,soldier_15.ply,8.267307692,5.623076923
loot_12.ply,soldier_16.ply,8.267307692,4.1171875
loot_12.ply,soldier_17.ply,8.267307692,1.934615385
loot_12.ply,soldier_18.ply,8.267307692,9.178571429
loot_12.ply,soldier_19.ply,8.267307692,8.1328125
loot_12.ply,soldier_20.ply,8.267307692,5.765625
loot_12.ply,soldier_21.ply,8.267307692,4.463461538
loot_12.ply,soldier_22.ply,8.267307692,3.1640625
loot_12.ply,soldier_23.ply,8.267307692,1.491666667
loot_12.ply,soldier_24.ply,8.267307692,7.816666667
loot_12.ply,soldier_25.ply,8.267307692,5.833333333
loot_12.ply,soldier_26.ply,8.267307692,4.5546875
loot_12.ply,soldier_27.ply,8.267307692,1.7265625
loot_12.ply,soldier_28.ply,8.267307692,1.781887755
loot_12.ply,soldier_29.ply,8.267307692,1.0
loot_12.ply,soldier_30.ply,8.267307692,7.825
loot_12.ply,soldier_31.ply,8.267307692,7.6640625
loot_12.ply,soldier_32.ply,8.267307692,4.334615385
loot_12.ply,soldier_33.ply,8.267307692,2.280769231
loot_12.ply,soldier_34.ply,8.267307692,1.8671875
loot_12.ply,soldier_35.ply,8.267307692,1.234693878
loot_12.ply,soldier_36.ply,8.267307692,8.65
loot_12.ply,soldier_37.ply,8.267307692,7.084183673
loot_12.ply,soldier_38.ply,8.267307692,4.358333333
loot_12.ply,soldier_39.ply,8.267307692,2.75
loot_12.ply,soldier_40.ply,8.267307692,2.320153061
loot_12.ply,soldier_41.ply,8.267307692,1.4140625
loot_12.ply,ULB Unicorn_0.ply,8.267307692,8.220663265
loot_12.ply,ULB Unicorn_1.ply,8.267307692,7.405769231
loot_12.ply,ULB Unicorn_2.ply,8.267307692,6.975
loot_12.ply,ULB Unicorn_3.ply,8.267307692,6.1015625
loot_12.ply,ULB Unicorn_4.ply,8.267307692,4.963461538
loot_12.ply,ULB Unicorn_5.ply,8.267307692,2.380102041
loot_12.ply,ULB Unicorn_6.ply,8.267307692,7.688461538
loot_12.ply,ULB Unicorn_7.ply,8.267307692,8.3671875
loot_12.ply,ULB Unicorn_8.ply,8.267307692,6.553571429
loot_12.ply,ULB Unicorn_9.ply,8.267307692,6.880769231
loot_12.ply,ULB Unicorn_10.ply,8.267307692,6.348076923
loot_12.ply,ULB Unicorn_11.ply,8.267307692,5.9453125
loot_12.ply,ULB Unicorn_12.ply,8.267307692,7.352040816
loot_12.ply,ULB Unicorn_13.ply,8.267307692,5.857692308
loot_12.ply,ULB Unicorn_14.ply,8.267307692,6.226923077
loot_12.ply,ULB Unicorn_15.ply,8.267307692,5.525510204
loot_12.ply,ULB Unicorn_16.ply,8.267307692,3.5859375
loot_12.ply,ULB Unicorn_17.ply,8.267307692,1.848076923
loot_12.ply,ULB Unicorn_18.ply,8.267307692,6.841666667
loot_12.ply,ULB Unicorn_19.ply,8.267307692,6.5703125
loot_12.ply,ULB Unicorn_20.ply,8.267307692,5.141666667
loot_12.ply,ULB Unicorn_21.ply,8.267307692,4.234375
loot_12.ply,ULB Unicorn_22.ply,8.267307692,3.455769231
loot_12.ply,ULB Unicorn_23.ply,8.267307692,1.37755102
loot_12.ply,ULB Unicorn_24.ply,8.267307692,7.2
loot_12.ply,ULB Unicorn_25.ply,8.267307692,5.9296875
loot_12.ply,ULB Unicorn_26.ply,8.267307692,4.6328125
loot_12.ply,ULB Unicorn_27.ply,8.267307692,2.067602041
loot_12.ply,ULB Unicorn_28.ply,8.267307692,1.5
loot_12.ply,ULB Unicorn_29.ply,8.267307692,1.223076923
loot_12.ply,ULB Unicorn_30.ply,8.267307692,7.767857143
loot_12.ply,ULB Unicorn_31.ply,8.267307692,7.155612245
loot_12.ply,ULB Unicorn_32.ply,8.267307692,4.590561224
loot_12.ply,ULB Unicorn_33.ply,8.267307692,2.609375
loot_12.ply,ULB Unicorn_34.ply,8.267307692,1.857692308
loot_12.ply,ULB Unicorn_35.ply,8.267307692,1.3
loot_12.ply,ULB Unicorn_36.ply,8.267307692,8.375
loot_12.ply,ULB Unicorn_37.ply,8.267307692,7.066326531
loot_12.ply,ULB Unicorn_38.ply,8.267307692,5.15
loot_12.ply,ULB Unicorn_39.ply,8.267307692,3.103316327
loot_12.ply,ULB Unicorn_40.ply,8.267307692,2.2
loot_12.ply,ULB Unicorn_41.ply,8.267307692,1.306122449
loot_12.ply,longdress_0.ply,8.267307692,8.50127551
loot_12.ply,longdress_1.ply,8.267307692,6.159615385
loot_12.ply,longdress_2.ply,8.267307692,6.3046875
loot_12.ply,longdress_3.ply,8.267307692,5.5078125
loot_12.ply,longdress_4.ply,8.267307692,7.117346939
loot_12.ply,longdress_5.ply,8.267307692,3.40625
loot_12.ply,longdress_6.ply,8.267307692,9.682692308
loot_12.ply,longdress_7.ply,8.267307692,7.526923077
loot_12.ply,longdress_8.ply,8.267307692,6.709615385
loot_12.ply,longdress_9.ply,8.267307692,4.927295918
loot_12.ply,longdress_10.ply,8.267307692,4.90625
loot_12.ply,longdress_11.ply,8.267307692,4.091666667
loot_12.ply,longdress_12.ply,8.267307692,8.161538462
loot_12.ply,longdress_13.ply,8.267307692,8.381377551
loot_12.ply,longdress_14.ply,8.267307692,7.744897959
loot_12.ply,longdress_15.ply,8.267307692,5.7578125
loot_12.ply,longdress_16.ply,8.267307692,4.421875
loot_12.ply,longdress_17.ply,8.267307692,2.126923077
loot_12.ply,longdress_18.ply,8.267307692,9.171875
loot_12.ply,longdress_19.ply,8.267307692,6.783333333
loot_12.ply,longdress_20.ply,8.267307692,5.849489796
loot_12.ply,longdress_21.ply,8.267307692,4.136538462
loot_12.ply,longdress_22.ply,8.267307692,3.62372449
loot_12.ply,longdress_23.ply,8.267307692,1.790384615
loot_12.ply,longdress_24.ply,8.267307692,7.833333333
loot_12.ply,longdress_25.ply,8.267307692,6.640384615
loot_12.ply,longdress_26.ply,8.267307692,5.166666667
loot_12.ply,longdress_27.ply,8.267307692,3.191666667
loot_12.ply,longdress_28.ply,8.267307692,1.4453125
loot_12.ply,longdress_29.ply,8.267307692,1.075
loot_12.ply,longdress_30.ply,8.267307692,7.358333333
